customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,tenure_months,customer_age,customer_region,occupation_type,income_bracket,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,roaming_usage_minutes,international_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,is_5g_plan,num_lines_in_account,loyalty_score,app_login_frequency,reward_points_balance,wallet_balance,avg_topup_amount,topup_frequency,financial_stress_index,cost_overrun_score,churn_risk_score,segment_label
C8486,postpaid,0,1436.1678975277703,17329.856329152582,57,30,south,self_employed,low,72.65613890846436,836,533,51.0,0.0,0,basic,3,1,1,1,10,59,58040,1441.164435650476,1129.7415998840058,23,0.40430658493612237,0.9606942064979224,0.7408207580085143,occasional_defaulter
C8487,prepaid,0,759.3730201043523,8974.792014484874,39,41,rural,student,low,34.87181159057486,2670,403,26.0,3.0,0,basic,1,0,0,1,7,19,31766,125.45875015973485,1045.5451937396783,16,0.7419558195771506,0.8000928805120482,0.6243572126332003,habitual_defaulter
C8488,prepaid,0,993.1437752550632,11982.317185373046,32,47,west,salaried,low,47.0051629572767,578,479,12.0,4.0,1,premium,6,1,0,1,6,25,32442,1691.0953291332942,1885.363952487061,27,0.04727744412743473,0.21830073338188283,0.9907594680210474,habitual_defaulter
C8489,prepaid,0,328.5595504795187,4053.074370954252,68,50,rural,salaried,upper_middle,20.93961534160224,1797,540,27.0,0.0,1,basic,24,0,1,1,3,31,612,787.2533113305835,962.6586318037363,8,0.6104894398816093,0.1211665384218017,0.7519009710126835,habitual_defaulter
C8490,prepaid,0,995.0220335494001,12003.381225297679,88,37,north,self_employed,low,44.13333950946889,1910,124,69.0,23.0,0,premium,12,1,0,4,4,18,35988,4043.485325533836,427.370165777968,12,0.4009130580644469,0.022201242600832116,0.538032758619875,habitual_defaulter
C8491,postpaid,1,773.9143909834812,9202.359067361145,108,36,west,salaried,high,36.17057246973961,1683,111,17.0,7.0,0,standard,3,0,0,3,4,25,14744,3555.137889497104,1546.2888788262594,28,0.03907650147074482,0.9056136047785079,0.4860427863222154,habitual_defaulter
C8492,prepaid,0,238.70348827929135,2933.647137207727,106,36,metro,retired,lower_middle,7.6228228660791295,1065,982,8.0,23.0,0,standard,12,1,1,1,1,6,1549,3993.420150468194,1841.8133200672523,17,0.9925034889955783,0.7111503499226891,0.390032929566386,habitual_defaulter
C8493,prepaid,0,732.8088596012942,1633.9598147279544,2,55,west,salaried,low,49.465136001081014,600,824,9.0,3.0,0,standard,1,1,0,1,9,44,85464,2468.39953002514,1899.6758269857576,29,0.3171932836698924,0.8044461986950555,0.48935972057773813,occasional_defaulter
C8494,postpaid,0,410.6327344099044,4913.197386829864,78,41,rural,salaried,low,17.970822432970657,376,609,19.0,10.0,1,basic,12,1,1,1,6,57,32328,3245.9680063142273,1356.327150369897,6,0.06819597635065722,0.719875483480988,0.3136767556341208,habitual_defaulter
C8495,prepaid,0,232.71347551490155,2792.5130370974507,104,22,metro,retired,lower_middle,2.8407700995823983,1274,715,71.0,8.0,1,standard,12,1,0,3,3,2,5478,2304.1328166884305,344.55141118146,28,0.4639567255325874,0.8354486847310684,0.04642134880569748,habitual_defaulter
C8496,postpaid,1,584.8624274245628,7080.033550622438,42,39,south,salaried,lower_middle,19.41389373975572,1087,850,13.0,2.0,0,basic,3,1,0,3,8,43,53680,4242.254537565927,84.22845664890568,8,0.8863017076134406,0.2261991479832275,0.7944504874247081,habitual_defaulter
C8497,postpaid,1,732.5073867087732,8720.279448455856,38,39,north,self_employed,lower_middle,32.812779099412936,1217,127,25.0,3.0,1,standard,12,0,0,4,1,28,3596,116.6620443544153,1250.5248769105003,29,0.7392500911194605,0.6939064995913323,0.7997116169446178,habitual_defaulter
C8498,prepaid,0,591.9276637190712,6980.410493111943,55,45,east,salaried,low,26.7795059082398,797,255,4.0,4.0,0,standard,1,0,1,1,10,36,56650,4386.971508057145,1962.4310621089637,8,0.13179197500760853,0.9257540490562947,0.3536601911722269,occasional_defaulter
C8499,prepaid,0,512.8450631149909,6187.837854008566,55,34,west,salaried,lower_middle,26.56664456073582,969,400,19.0,2.0,0,basic,6,1,1,1,2,42,17534,23.70187407339963,549.8876811361565,3,0.9279777428483197,0.9248339903971288,0.21892904244276745,habitual_defaulter
C8500,prepaid,0,454.0367145606388,5451.363437212604,34,48,north,self_employed,low,16.998985898256247,1017,614,26.0,3.0,0,standard,24,0,0,1,10,16,6720,691.792995889659,789.2583281301276,8,0.08683912802773586,0.7223896216733815,0.10321421210410675,occasional_defaulter
C8501,prepaid,0,2114.605195239039,25292.35507281881,46,64,rural,self_employed,low,105.90792189387713,843,510,11.0,7.0,0,basic,3,1,0,3,1,6,8488,4398.740009790608,201.66421845759686,13,0.09440203972370154,0.2597752889660513,0.6925340234810103,critical
C8502,prepaid,0,284.17403117418786,3440.90429503203,43,24,east,self_employed,low,26.99020780956081,2754,597,20.0,2.0,1,standard,12,0,0,4,5,48,43370,3491.015695899455,1021.3651095319742,22,0.18344099154993487,0.8851882832325088,0.03817016225251102,occasional_defaulter
C8503,prepaid,0,880.1629759750145,1732.427030625969,2,34,north,student,upper_middle,42.93763046369428,1884,265,5.0,3.0,0,basic,12,0,1,2,10,34,58720,2177.9494325530513,1130.0345886067998,6,0.5754289789686948,0.95449931022582,0.686744478010659,habitual_defaulter
C8504,postpaid,0,549.2109621936455,6620.584177591857,36,29,east,retired,upper_middle,37.09582806848272,1565,887,12.0,18.0,0,basic,6,0,0,1,9,58,26622,1274.098264981054,1314.5824872411788,2,0.6902826086504518,0.9513902986403423,0.15017276691713954,habitual_defaulter
C8505,prepaid,0,340.373458295082,4099.57340441432,70,24,north,student,lower_middle,18.35291694458308,362,81,35.0,5.0,0,basic,6,0,1,3,10,37,93410,3730.6176635323263,360.13002378071826,0,0.4520761928629222,0.09078247173713716,0.7835195878740712,occasional_defaulter
C8506,postpaid,0,530.2669304684892,6373.947552205929,36,46,metro,salaried,low,21.01447239005115,1332,452,4.0,10.0,1,premium,12,0,0,1,3,57,4779,1313.7185132800016,1597.5226600781307,25,0.9761009267557768,0.5628425719736723,0.957522846976574,habitual_defaulter
C8507,prepaid,0,253.12591415384446,3036.3670513973316,22,62,east,unemployed,lower_middle,7.415609225341437,1272,512,2.0,3.0,0,standard,6,0,1,2,9,48,82980,3544.771674666265,1527.9408134307407,10,0.9177033800550519,0.4318215678273559,0.5934414268177318,habitual_defaulter
C8508,prepaid,0,392.4779181919314,4569.457547876872,69,25,north,student,lower_middle,22.61728884800934,2934,729,24.0,7.0,0,standard,12,0,0,2,7,39,51765,422.2993605478764,1474.7445725881862,5,0.5376518103543839,0.6089980781091034,0.6360736462736838,habitual_defaulter
C8509,postpaid,0,530.6942848994237,6248.0801615141645,38,21,east,salaried,low,11.493687219376499,965,856,8.0,9.0,0,standard,12,0,0,1,2,44,16720,4183.73358650751,1887.5813068158807,26,0.006634344993930452,0.3549817573452273,0.3192299006671063,habitual_defaulter
C8510,prepaid,0,232.0343956456143,2928.1988714438708,105,57,metro,salaried,lower_middle,13.349603186218223,919,113,13.0,3.0,1,basic,12,1,0,1,7,58,13027,1970.2919137905717,1501.304027916509,26,0.03945031662919496,0.34102890215820236,0.23920357889929855,habitual_defaulter
C8511,prepaid,0,719.4668101161394,8744.347337485264,54,71,east,self_employed,low,26.73729174856578,1241,716,44.0,5.0,0,premium,24,0,0,1,2,43,4950,4417.218294882024,1247.5227780553807,7,0.7619554430294612,0.8740628425815616,0.028896610406820566,habitual_defaulter
C8512,postpaid,0,320.515753326851,3824.011249208789,22,33,east,salaried,low,24.83874572840567,950,230,4.0,15.0,0,standard,12,0,0,2,4,13,20612,4706.35476681574,89.59000762658815,8,0.2615389255457282,0.5070477317241652,0.5322236476643085,habitual_defaulter
C8513,postpaid,1,245.0723500048134,2975.186800896728,112,33,north,self_employed,lower_middle,21.968504602501874,1738,294,30.0,10.0,1,basic,6,0,1,2,3,50,16878,2229.8415493974353,604.0698425755587,20,0.3258843570820419,0.36424935832322847,0.013978577589525587,habitual_defaulter
C8514,postpaid,1,300.5969242691773,3473.529123461647,75,39,west,salaried,upper_middle,12.54512385230086,1471,173,14.0,18.0,0,premium,1,0,0,4,1,6,4531,4523.639682886849,806.4802571841037,23,0.11571753296023135,0.6252310505299125,0.2797573257840782,habitual_defaulter
C8515,prepaid,1,1802.2204897041795,21507.694309910585,107,28,metro,self_employed,low,107.86713549252175,2876,651,1.0,2.0,0,basic,3,0,0,4,8,11,44616,1573.7885512619914,787.8037144941196,15,0.6431437644499189,0.7540585068723223,0.41754000756163556,critical
C8516,prepaid,0,200.0,2164.2046169944438,120,58,rural,unemployed,upper_middle,4.02132100831606,707,383,4.0,9.0,0,basic,3,0,1,1,7,52,26432,3148.5227896913725,1446.480496084133,0,0.2619919677016892,0.1338484887175745,0.05059132531782151,habitual_defaulter
C8517,postpaid,0,692.194993766149,8219.998560459653,31,71,north,student,upper_middle,26.694942442293815,927,403,14.0,0.0,1,basic,3,1,1,1,6,20,22428,2520.8804591621024,1027.232463899284,28,0.953243431860489,0.9969895221752839,0.6992257842677232,habitual_defaulter
C8518,postpaid,0,360.1786113098083,4270.133888314442,53,28,south,retired,low,15.705207288168758,262,389,5.0,2.0,0,standard,3,1,1,1,5,31,26015,2892.999190875838,592.7292693390938,19,0.6274266062684696,0.38047263818784993,0.34003990762464575,habitual_defaulter
C8519,prepaid,0,449.1826085709086,5446.755553445405,117,22,east,salaried,upper_middle,1.4418868401819012,2473,913,9.0,0.0,0,standard,12,1,0,3,10,7,36480,1601.982243143718,693.81466151801,26,0.22287729295580117,0.271721277523026,0.7782831208085166,occasional_defaulter
C8520,postpaid,0,759.1216268784041,9090.80579414384,106,59,south,salaried,low,37.366452070079845,1975,641,24.0,11.0,1,basic,1,1,0,1,8,35,13152,3384.0307071337893,1360.617364914283,28,0.08668192544411013,0.7988425731100027,0.7021040947417797,occasional_defaulter
C8521,prepaid,0,738.8909111180315,8887.95205202607,93,55,rural,student,low,32.62326991576727,635,584,38.0,6.0,1,standard,24,1,1,1,5,45,14965,180.316743008449,1842.648658842377,25,0.1923815784630496,0.19289696477173945,0.9274265330817201,habitual_defaulter
C8522,prepaid,0,374.50942497424734,4464.5179405758745,59,65,north,salaried,lower_middle,37.68858110034817,750,380,12.0,6.0,0,basic,12,0,0,1,1,2,748,52.04193429639625,1118.584650072586,7,0.1926676582744653,0.6395107377603532,0.19600655582072068,habitual_defaulter
C8523,prepaid,0,258.06120780826717,3085.9433457331065,97,29,rural,self_employed,low,3.4873934222855425,2810,288,14.0,4.0,0,basic,1,1,1,1,9,40,81027,136.20408909554683,1835.1205081041924,5,0.65896697364265,0.2972426984194576,0.21081564944923714,habitual_defaulter
C8524,prepaid,1,766.7628297831416,9171.94478750929,86,57,rural,self_employed,lower_middle,57.723116268919206,1626,437,18.0,0.0,0,standard,6,1,0,4,6,53,4422,3864.854960693528,605.6630915883788,12,0.8854428401259148,0.665518311628167,0.7112029074708938,habitual_defaulter
C8525,prepaid,0,737.8993669490864,8875.520750168118,49,42,west,salaried,lower_middle,46.11861912745238,1839,128,4.0,11.0,1,basic,6,0,1,1,2,48,8624,1615.90114057863,1241.842301615583,11,0.29587799191688335,0.25532679718464024,0.8330743533416082,habitual_defaulter
C8526,prepaid,1,465.57200605925317,5367.833461962516,27,62,metro,retired,lower_middle,10.467676499327405,2051,970,18.0,10.0,0,standard,24,0,1,3,1,26,3292,3011.10812233027,326.0437246977476,25,0.5275312519991086,0.009397479749613025,0.32168665645181604,habitual_defaulter
C8527,prepaid,0,694.4147545932864,8332.645245537158,72,30,north,salaried,lower_middle,36.30934051584663,675,250,33.0,10.0,0,basic,1,0,1,2,1,56,2720,587.2719517980856,1450.8069068019618,21,0.7036522924647856,0.7988422193613792,0.2666056212902297,habitual_defaulter
C8528,postpaid,0,426.1510178584232,5101.356806145988,112,65,west,student,low,25.990627498977666,2687,277,45.0,41.0,1,basic,1,0,1,4,3,22,8601,1138.1932322415778,111.12304439882075,29,0.5559380545265282,0.24667708224679064,0.6990797044089322,habitual_defaulter
C8529,postpaid,0,345.54723170411506,4279.9241017661125,57,43,rural,salaried,low,16.489919476040782,2548,579,4.0,15.0,0,basic,6,0,1,3,5,38,26290,4594.644631899011,1551.0195478629628,5,0.2368410134670773,0.07547878954999065,0.8138936520246466,occasional_defaulter
C8530,postpaid,0,545.7599350252325,3292.746453483084,6,28,north,salaried,upper_middle,16.758456594055737,2966,788,39.0,2.0,0,standard,1,0,0,1,6,50,8184,3246.1773172568087,642.1511483884592,6,0.567346818047597,0.2800117676227585,0.8439427585857743,habitual_defaulter
C8531,postpaid,0,724.4900351793171,8821.061544707942,46,73,rural,salaried,low,27.766771441683087,2957,796,42.0,1.0,0,basic,3,0,1,2,2,10,13050,2586.079796986109,1347.805631759961,27,0.9334806524750541,0.6844953470705033,0.7111972414466471,habitual_defaulter
C8532,prepaid,0,645.5403049660567,7683.53225293667,25,57,west,salaried,lower_middle,27.487736923498048,539,787,29.0,5.0,1,basic,24,1,0,1,8,14,59448,954.8523704788869,116.48141734294498,28,0.4781211802476477,0.5121831352993993,0.8314650748674015,occasional_defaulter
C8533,prepaid,0,720.5677724104071,8586.481336159832,98,40,south,salaried,lower_middle,32.72740712305388,1919,68,34.0,14.0,1,basic,1,0,0,1,3,44,9933,1626.7061615305945,1297.7391590273737,29,0.2952811992177983,0.9953365648358448,0.771263174402003,habitual_defaulter
C8534,postpaid,0,358.4114469735287,3359.9795413237734,9,30,west,retired,lower_middle,15.986416241466676,765,50,12.0,1.0,0,standard,3,1,0,1,3,27,5808,18.975656209558323,749.220104472702,29,0.27736291141205993,0.8801879011521766,0.06524633016207237,habitual_defaulter
C8535,prepaid,0,1299.8896024054488,15579.69131654176,64,50,metro,self_employed,low,52.57423304284421,2532,26,71.0,12.0,0,standard,24,0,1,1,7,0,46445,3950.744714269849,813.5607853395719,12,0.05991568925489421,0.0511147607495287,0.4178956522488124,occasional_defaulter
C8536,prepaid,0,451.10066995139476,5348.562998679267,100,69,south,salaried,low,25.834506072387715,2178,490,25.0,22.0,0,basic,3,1,0,1,3,0,15642,817.5150310109941,90.3738382995101,15,0.037745237101533324,0.11362115156950303,0.715479632749029,habitual_defaulter
C8537,prepaid,0,510.0946984353131,6122.840606485226,31,69,east,student,lower_middle,29.180655812483327,280,501,6.0,1.0,0,basic,24,1,1,1,6,43,55956,4208.891017809256,97.00631249426513,25,0.39386239836039716,0.5000929873543346,0.27261761482356106,habitual_defaulter
C8538,postpaid,1,263.68079188735555,3179.4160478573294,19,45,south,salaried,low,1.0,2590,608,1.0,9.0,0,basic,24,0,1,3,9,59,35424,3837.6280908570816,1051.5527247835648,18,0.9361156074078631,0.5399325786230728,0.8105011486243212,habitual_defaulter
C8539,prepaid,0,489.49765141690614,5972.687804050301,113,68,south,salaried,upper_middle,28.51571506557614,2516,913,4.0,2.0,0,standard,24,1,0,1,10,16,45040,2197.7151611477534,1640.0457003545396,2,0.4412863970202534,0.25686301218352436,0.35782179583038676,occasional_defaulter
C8540,postpaid,0,729.7709773550182,8693.033949592513,65,21,east,salaried,lower_middle,11.7429281875579,496,533,27.0,44.0,0,standard,3,0,0,1,1,55,3459,4318.843651448359,129.30831975204728,1,0.8165470726744456,0.4336197979712979,0.3854759041898762,habitual_defaulter
C8541,prepaid,0,828.304497164968,9998.936644280311,88,45,south,self_employed,upper_middle,32.19244170352684,2857,619,40.0,18.0,0,standard,1,0,0,2,1,35,1575,3866.6626687660396,534.0511413949243,3,0.4209384334168622,0.7694169090405942,0.9849039095639425,habitual_defaulter
C8542,postpaid,1,1285.7113262472897,15568.7123656084,98,51,south,salaried,low,54.793381579986175,1445,296,2.0,4.0,1,basic,3,0,0,2,4,19,31672,408.8402751789244,154.22771511972496,15,0.9210386974165433,0.6230196330758919,0.646762132489805,habitual_defaulter
C8543,postpaid,0,724.9692155943541,8789.037046536394,17,68,rural,self_employed,upper_middle,42.051769744710995,891,804,21.0,0.0,1,premium,3,0,0,1,2,10,17992,1849.0250084138854,1064.326191910499,17,0.2487860561741615,0.10854254211426717,0.7653898505146838,habitual_defaulter
C8544,postpaid,0,634.1606146033973,7754.590254885245,34,68,east,unemployed,upper_middle,23.845256198922385,2716,365,9.0,0.0,0,premium,12,0,0,3,10,22,22340,3420.3049204383083,131.16072155516963,22,0.5164333928112369,0.803385800541095,0.7072190561674251,occasional_defaulter
C8545,prepaid,0,426.04189592148197,5113.470395210748,99,27,rural,salaried,low,15.808340228590993,1983,145,18.0,5.0,0,standard,12,0,1,2,6,35,35928,2655.1081932728916,252.13933933392966,16,0.6711755768459831,0.7434312596960172,0.2376857796830978,habitual_defaulter
C8546,prepaid,0,378.4344126151847,4589.550708137647,36,66,east,salaried,low,24.80962426846065,1674,788,38.0,25.0,1,standard,1,0,0,1,5,11,42620,4558.125469617343,1924.1017420279156,13,0.7366638194412268,0.10564267845370157,0.5190935364547711,habitual_defaulter
C8547,postpaid,0,928.5615637029664,11080.828298765011,13,72,metro,self_employed,upper_middle,43.799143512916146,2031,773,11.0,15.0,0,basic,6,0,0,1,2,39,18110,2823.050720128947,949.370346261343,3,0.7021087066247733,0.2736585493517756,0.4900006419807055,habitual_defaulter
C8548,prepaid,0,918.8185807508451,11222.815424399158,59,69,south,salaried,lower_middle,40.95416899585843,2266,923,4.0,5.0,1,basic,3,0,1,2,9,32,66267,4000.8977169438626,1549.813369029937,16,0.37580134356983574,0.06112224121363197,0.09065140165516583,occasional_defaulter
C8549,prepaid,1,301.1604004079216,3685.7047991381696,89,25,south,salaried,high,1.0,877,513,2.0,2.0,1,premium,3,1,1,2,6,40,58452,2358.784714795621,1879.3078725305725,15,0.7709641715021072,0.8570400667188838,0.07712752507373033,habitual_defaulter
C8550,prepaid,0,810.5416581434507,9744.906900371545,119,26,south,self_employed,lower_middle,44.467263137436746,1579,462,129.0,1.0,0,basic,12,0,0,1,3,27,23061,724.1362942528873,1589.0654994688996,11,0.2640626502105342,0.05300400871889688,0.7793018665265237,habitual_defaulter
C8551,postpaid,1,778.766322900376,9340.834110201306,76,35,metro,retired,lower_middle,47.692365087429664,618,877,29.0,4.0,0,premium,12,0,1,5,9,56,36162,1315.3558657565861,121.3495216197619,4,0.6985650427991303,0.7736546335521023,0.47207280347474456,occasional_defaulter
C8552,prepaid,1,295.1268055320246,3370.9259786120124,21,19,rural,salaried,lower_middle,14.890891735391584,399,650,1.0,14.0,1,basic,6,0,1,2,2,27,12752,4024.3613972982357,1848.6486915360838,21,0.08218068477534957,0.10738210843166263,0.7257497744246144,habitual_defaulter
C8553,postpaid,0,733.0773654503729,8623.301845819886,101,35,south,salaried,lower_middle,44.73954569375911,408,266,4.0,5.0,0,basic,6,0,0,1,9,18,89514,3475.8813812723997,1507.9716937419914,19,0.3597431222735895,0.7040822400439947,0.8035449388665453,occasional_defaulter
C8554,prepaid,0,305.7443964847929,3581.4767273509015,110,57,east,salaried,upper_middle,17.38086521255539,1853,281,23.0,5.0,1,basic,12,0,1,1,1,40,4497,4629.096683832714,211.58446067801245,22,0.15034484529245185,0.5172005601846486,0.13188571963280205,habitual_defaulter
C8555,prepaid,0,200.0,2356.6657388034187,102,19,east,self_employed,lower_middle,4.363853399164729,2538,730,11.0,5.0,0,standard,6,0,1,1,8,26,36424,1293.154846529227,495.7650443792877,29,0.22276881539643956,0.4844023148870532,0.8712439030120847,occasional_defaulter
C8556,postpaid,1,498.6695602397875,6035.934220827402,65,39,east,salaried,lower_middle,34.49813612126813,2393,298,19.0,2.0,1,standard,6,0,1,2,9,9,40509,3076.5892500176506,116.16555354578566,24,0.45276953046847457,0.16227123993055503,0.3731163226598765,occasional_defaulter
C8557,prepaid,0,627.5341475239939,7595.082134171467,112,33,east,student,lower_middle,39.81486725994438,2159,342,17.0,13.0,0,basic,3,0,1,1,6,25,36702,1020.7541471330911,1613.726354421623,4,0.847362716776863,0.21870025552100136,0.5061664720186648,habitual_defaulter
C8558,prepaid,0,511.1745194881447,3067.0346283097597,6,54,rural,salaried,low,23.536944029144202,2622,951,3.0,11.0,0,basic,1,0,0,1,10,34,96300,3758.894153194811,212.24943283655915,29,0.5774888429712941,0.6598801625034157,0.29534961326494125,habitual_defaulter
C8559,postpaid,0,2635.712306399097,31654.413073898697,109,49,rural,salaried,upper_middle,135.8825773735691,239,135,12.0,3.0,1,basic,6,1,1,2,10,3,84930,4814.068917887957,1677.3028253989653,15,0.27210855832070757,0.4683849222544313,0.6705965382695133,critical
C8560,postpaid,1,670.7310091721736,8034.392705969368,109,27,rural,self_employed,low,47.70289411379806,116,62,15.0,2.0,0,basic,24,0,0,3,8,7,21632,4251.531142067419,514.4633526519644,27,0.40840995895450927,0.4615415142259992,0.6253290206669109,occasional_defaulter
C8561,prepaid,0,590.4754150306422,6582.9200526865025,11,58,west,self_employed,low,26.10544902750693,788,117,12.0,12.0,0,standard,1,0,0,2,9,45,3222,1171.3955489576406,1338.7917495375332,15,0.4248887053726146,0.10950082724112875,0.5434313357001229,occasional_defaulter
C8562,postpaid,0,689.7127570750619,8218.138975839862,80,51,east,self_employed,lower_middle,41.21278421906243,1499,557,13.0,30.0,0,standard,12,1,1,3,4,29,34644,1385.340243867041,101.67127914759214,25,0.3498248835024971,0.15226972063066369,0.974685502549472,habitual_defaulter
C8563,postpaid,0,427.2095095496288,5101.381034862836,22,65,metro,student,low,26.695923756820257,1778,954,91.0,1.0,0,standard,12,0,1,1,1,40,1098,2942.164294756753,1949.6110827075297,22,0.7941106268926025,0.9966692777900643,0.6616853654161513,habitual_defaulter
C8564,postpaid,0,907.9719482728626,10910.95765125003,110,33,rural,self_employed,lower_middle,47.31549603347529,607,979,84.0,1.0,0,standard,1,1,0,2,3,34,16392,3803.1873658252903,1463.980751604729,14,0.10359224589672333,0.3529440065896978,0.3734881265151526,habitual_defaulter
C8565,prepaid,0,664.1785875034072,7244.188155665232,11,66,rural,salaried,low,32.61282314730318,523,481,9.0,7.0,0,standard,1,0,0,1,5,48,20500,1943.8075079326295,1863.4047460015493,19,0.36410483317875286,0.8011432415226067,0.9126403598560878,habitual_defaulter
C8566,prepaid,1,647.6461206947248,7652.443919582556,37,51,west,salaried,upper_middle,14.642099052702765,143,793,26.0,5.0,0,standard,3,1,1,4,5,6,11265,3833.419532539365,1811.8110151268568,11,0.7485335805737291,0.46101337210187443,0.213607278645085,habitual_defaulter
C8567,postpaid,0,386.3462072375077,4664.710528244102,26,54,rural,self_employed,lower_middle,28.786313634065564,1909,960,5.0,1.0,1,standard,24,0,1,2,1,53,225,3249.237312085359,1661.1279611819793,1,0.8981129211089772,0.1623909454328435,0.32423595345920975,habitual_defaulter
C8568,postpaid,0,230.3542451756388,2944.4799272765736,57,57,south,salaried,low,3.295418180160601,1701,492,95.0,7.0,0,standard,6,1,0,4,8,2,33000,3257.013273853479,1204.5485146952947,4,0.11897703781139635,0.06769516427908828,0.5366449784026995,occasional_defaulter
C8569,prepaid,0,413.32642290272804,4968.931223464149,26,73,east,salaried,lower_middle,23.665334731595728,2518,318,11.0,0.0,0,standard,1,0,1,1,6,33,55254,3768.173892482348,277.9089279768781,17,0.37101245166412034,0.47699834478774794,0.22968401778243863,habitual_defaulter
C8570,prepaid,0,636.1590565212097,7693.697586013206,106,51,rural,self_employed,lower_middle,27.426969789790075,363,343,18.0,5.0,1,standard,3,0,0,1,6,30,954,4036.9148452439463,794.329529153152,10,0.6929737156669017,0.7007715826189023,0.7575058594046298,habitual_defaulter
C8571,prepaid,0,426.4159533247094,5089.905626309327,21,61,south,student,lower_middle,34.2070417060227,1017,948,10.0,1.0,0,standard,12,0,0,2,1,17,2408,1589.1974377636031,862.9517646324402,13,0.8468786538590342,0.10075903780549555,0.172682113741504,habitual_defaulter
C8572,prepaid,0,639.3486616052127,7704.073828925143,57,30,east,salaried,lower_middle,25.40269932856846,480,296,3.0,4.0,0,basic,6,0,0,1,2,41,6204,3143.0184951381184,1792.725805912192,16,0.91136327341636,0.90318509426838,0.5719196320557454,habitual_defaulter
C8573,prepaid,0,479.2397373561046,5637.710540278841,26,65,east,salaried,lower_middle,19.53153007478181,920,604,3.0,33.0,0,standard,24,1,0,1,5,45,22545,3881.4668303273165,1619.7430759203387,15,0.08409166725319817,0.6132555281481592,0.8697801586645019,habitual_defaulter
C8574,prepaid,0,690.0877176529349,8194.694902516463,15,54,rural,student,low,51.63474275017493,1447,10,56.0,4.0,0,standard,24,1,0,1,2,51,9640,3284.639413298859,1674.8763715636842,14,0.060707887182994025,0.048335418725994894,0.463022187465429,habitual_defaulter
C8575,postpaid,0,318.22119755603654,3867.474275962622,103,29,west,salaried,lower_middle,22.021248879318513,2454,647,16.0,3.0,0,standard,12,1,1,4,10,8,35030,3834.778784999885,1339.2151871687076,3,0.5749514541056583,0.7885789996556569,0.7595202568554558,occasional_defaulter
C8576,prepaid,0,605.5211586853561,7247.280274005993,63,32,east,self_employed,lower_middle,24.912389660649264,1104,541,71.0,5.0,1,basic,3,0,0,2,8,20,32616,4160.984687464696,173.31002705395065,26,0.6811865984939774,0.191792433563595,0.40123660980715536,habitual_defaulter
C8577,postpaid,0,382.7856682087059,4460.223759784588,35,47,east,salaried,lower_middle,16.781031023563834,1743,334,10.0,6.0,0,basic,3,0,0,1,7,2,37303,3335.526063859442,1682.2160188407404,23,0.3307974028700298,0.5618305600889799,0.9229390149771243,habitual_defaulter
C8578,prepaid,0,233.67806601359086,2536.928986217457,11,48,north,self_employed,lower_middle,15.329395821845269,459,337,13.0,0.0,1,premium,12,1,1,1,5,36,4875,119.75781926447937,1594.6237641650068,28,0.7005486394355899,0.7305063289555013,0.5314975999987485,habitual_defaulter
C8579,prepaid,0,497.2859597351966,6041.262957551338,73,46,metro,student,low,17.774664687136912,1451,152,5.0,14.0,0,basic,24,0,1,2,4,23,23772,231.21330790734362,445.4641361428064,24,0.2093705710369571,0.4763826138413615,0.8578378325534886,habitual_defaulter
C8580,prepaid,0,1267.7192078988692,15162.58838438247,106,51,metro,retired,low,59.182157145135925,1451,703,2.0,3.0,0,basic,6,0,1,1,8,54,8328,2740.0577251745785,1111.1880010014318,17,0.12807424968623038,0.7644085050693263,0.7251171086350616,occasional_defaulter
C8581,prepaid,0,244.15004521097842,2748.3475589107557,87,49,south,student,upper_middle,10.962768904644289,1132,494,31.0,15.0,1,standard,24,0,1,2,1,13,9389,3158.743053239592,1146.5911573057338,17,0.48677770329376835,0.4261690181091985,0.46490234189656143,habitual_defaulter
C8582,postpaid,0,581.5318471603885,7118.916858432434,68,61,south,self_employed,lower_middle,31.460423716617015,559,699,10.0,1.0,1,premium,12,0,1,2,10,10,58680,3893.7074560466867,589.9739561768226,24,0.45135841832301915,0.39950641293333067,0.4017887087637311,occasional_defaulter
C8583,postpaid,0,844.434679224698,10142.377082569043,94,40,west,salaried,low,47.288309605113895,2049,394,31.0,5.0,0,premium,6,1,0,1,3,42,12885,4062.7388101553834,1257.0024377997008,29,0.4296797197570722,0.9417132454362009,0.1746605959422981,habitual_defaulter
C8584,prepaid,1,1929.5013426464664,23284.317944868093,92,27,south,retired,upper_middle,83.79647207063056,273,627,12.0,35.0,0,standard,6,0,1,3,1,25,4008,1541.727931345393,690.6425252105283,14,0.3106335377447199,0.19784023851066457,0.9842231896150403,occasional_defaulter
C8585,prepaid,0,415.2525376673251,5011.226428552588,89,25,north,student,upper_middle,16.241818794120576,2353,943,52.0,2.0,1,premium,6,1,0,1,10,19,65500,3858.8017142682647,905.6504564667732,29,0.5681253472307637,0.5430479000492761,0.2805429636340099,habitual_defaulter
