customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,late_payments_12m,missed_payments_12m,max_days_late,tenure_months,num_bills,num_payments_on_time_12m,num_payments_late_12m,late_payment_ratio,missed_payment_ratio,avg_payment_delay_days,last_payment_status,last_payment_delay_days,days_overdue_current_bill,is_currently_overdue,payment_method,auto_pay_enabled,billing_cycle_day,historical_billing_disputes,customer_age,customer_region,occupation_type,income_bracket,account_type,num_dependents,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,international_usage_minutes,roaming_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,plan_change_count_last_12m,is_5g_plan,num_lines_in_account,num_support_calls_12m,complaint_count_12m,issue_type_majority,refund_requests_12m,dispute_count_12m,loyalty_score,app_login_frequency_monthly,reward_points_balance,renewal_rate,credit_score_range,wallet_balance,avg_topup_amount,topup_frequency,max_payment_delay_days_12m,num_bills_30plus_days_late,num_bills_60plus_days_late,days_since_last_payment,consecutive_missed_payments_max,current_outstanding_balance,segment_label
C6758,postpaid,0,381.92,4631.27,3,1,44,78,12,8,3,0.25,0.08,8.1,on_time,0,6,1,bank_transfer,1,13,0,39,north,salaried,lower_middle,individual,2,22.3,2168,360,1.0,3.0,1,premium,6,1,0,1,1,1,1,network,0,0,8,18,63648,0.65,fair,3570.2,1197.59,15,44,3,0,16,1,47004.14,critical
C8601,postpaid,0,386.54,4595.62,2,0,5,22,12,10,2,0.17,0.0,1.3,missed,37,47,1,cash,1,4,0,30,rural,salaried,upper_middle,individual,1,8.8,2657,935,4.0,1.0,0,standard,12,1,0,0,1,2,1,billing,0,0,8,48,29904,0.29,fair,4918.83,1375.12,10,5,0,0,83,0,2535.2,occasional_defaulter
C7396,postpaid,0,707.28,8596.41,0,1,78,109,12,11,0,0.0,0.08,3.1,missed,63,28,1,bank_transfer,0,11,0,68,rural,student,lower_middle,individual,2,36.0,197,149,4.0,8.0,0,standard,24,0,0,1,4,0,1,billing,0,0,10,51,75780,0.66,fair,3361.63,819.06,21,78,1,1,105,1,17232.02,occasional_defaulter
C1156,postpaid,0,439.59,491.38,1,0,5,1,1,0,1,1.0,0.0,20.5,on_time,0,23,1,UPI,1,3,0,65,north,self_employed,lower_middle,individual,1,7.6,225,253,24.0,18.0,0,basic,24,0,0,1,1,2,0,other,0,0,1,50,3524,0.28,poor,1568.84,122.46,25,5,0,0,29,0,968.73,habitual_defaulter
C1450,postpaid,0,545.05,6644.05,2,1,115,12,12,9,2,0.17,0.08,6.1,missed,35,44,1,UPI,0,18,1,69,south,salaried,lower_middle,individual,4,11.1,466,252,1.0,7.0,0,standard,3,1,0,0,1,4,0,billing,0,0,9,22,1269,0.17,fair,3816.32,1851.86,3,115,2,1,80,1,46223.93,occasional_defaulter
C5482,postpaid,0,1388.06,16634.52,1,2,120,65,12,9,1,0.08,0.17,7.1,on_time,0,12,1,UPI,1,26,1,66,west,student,lower_middle,individual,2,74.0,772,919,2.0,37.0,0,basic,1,0,0,0,1,2,1,network,0,1,6,39,35988,0.68,fair,1540.83,824.69,25,120,1,1,1,1,24065.99,critical
C4674,postpaid,0,245.85,2913.94,1,0,19,12,12,11,1,0.08,0.0,1.4,on_time,0,8,1,UPI,1,3,3,53,west,salaried,high,individual,3,13.4,1836,37,19.0,16.0,0,basic,12,0,0,0,1,3,0,billing,0,0,9,55,45594,0.87,fair,2639.53,1763.4,4,19,0,0,0,0,4799.95,critical
C3666,postpaid,0,663.49,7988.51,3,0,1,81,12,9,3,0.25,0.0,2.1,on_time,0,50,1,bank_transfer,0,15,0,52,east,unemployed,low,individual,4,44.0,2678,498,1.0,10.0,0,basic,24,1,0,0,1,0,0,billing,0,0,9,43,63378,0.76,good,1581.49,776.77,2,1,0,0,6,0,2054.59,occasional_defaulter
C9109,postpaid,0,451.45,5452.59,2,0,20,39,12,10,2,0.17,0.0,3.2,late,29,36,1,credit_card,0,11,0,38,west,self_employed,upper_middle,individual,3,26.0,1609,511,15.0,42.0,1,premium,3,1,0,0,3,0,0,billing,0,0,5,13,16860,1.0,good,1807.07,1721.8,29,20,0,0,1,0,1482.68,occasional_defaulter
C1675,postpaid,0,848.12,10165.13,2,0,9,15,12,10,2,0.17,0.0,2.5,late,7,56,1,bank_transfer,1,29,0,74,rural,self_employed,lower_middle,SME,2,36.7,2179,396,3.0,64.0,0,basic,24,0,0,0,1,2,2,billing,0,0,8,43,24464,0.61,fair,4817.09,309.86,12,9,0,0,24,0,510.54,occasional_defaulter
C1855,postpaid,1,505.42,6019.5,1,0,19,57,12,11,1,0.08,0.0,0.7,missed,35,21,1,cash,1,30,1,41,rural,self_employed,upper_middle,individual,4,17.4,365,205,2.0,2.0,0,standard,1,1,0,0,2,2,0,other,0,0,6,22,14406,0.39,good,4035.05,91.84,0,19,0,0,83,0,3244.24,critical
C3767,postpaid,0,1102.86,13191.41,2,1,67,94,12,9,2,0.17,0.08,8.5,on_time,0,9,1,credit_card,1,15,1,63,west,self_employed,low,individual,2,54.6,689,48,9.0,61.0,0,basic,12,0,0,0,2,4,0,other,0,0,9,57,4860,0.92,poor,999.82,1415.64,25,67,1,1,4,1,27149.54,critical
C9810,postpaid,0,951.53,11392.48,0,1,75,61,12,11,0,0.0,0.08,4.7,on_time,0,1,1,cash,0,4,2,38,rural,salaried,upper_middle,individual,5,54.2,2860,967,8.0,20.0,0,standard,3,0,0,0,1,1,0,network,0,0,10,10,70170,0.88,fair,3589.64,500.21,29,75,1,1,6,1,44948.36,habitual_defaulter
C3637,postpaid,1,1693.07,20277.43,2,1,52,53,12,9,2,0.17,0.08,5.7,missed,72,35,1,cash,0,26,0,29,north,salaried,lower_middle,SME,1,91.4,999,669,10.0,22.0,0,premium,24,0,0,1,4,1,1,network,0,0,8,57,65896,0.82,good,975.34,1649.03,12,52,3,0,89,1,30943.45,critical
C7567,postpaid,1,1122.37,13442.65,0,0,0,115,12,12,0,0.0,0.0,0.0,on_time,0,0,0,credit_card,1,23,0,48,metro,self_employed,upper_middle,individual,3,67.6,1083,786,15.0,16.0,0,basic,6,0,0,0,5,2,1,billing,0,0,6,6,55554,0.15,poor,1890.26,1096.73,10,0,0,0,20,0,2324.51,critical
C4111,postpaid,0,460.86,5563.62,2,2,60,17,12,8,2,0.17,0.17,10.7,missed,86,6,1,bank_transfer,1,5,0,36,south,self_employed,upper_middle,individual,0,15.4,249,402,7.0,6.0,0,basic,12,0,0,1,1,0,0,billing,0,1,6,39,5358,0.4,good,26.58,972.48,4,60,2,2,101,2,46072.11,habitual_defaulter
C8468,postpaid,0,394.47,2013.33,0,1,43,5,5,4,0,0.0,0.2,6.8,on_time,0,37,1,bank_transfer,1,27,0,48,north,salaried,lower_middle,individual,1,16.4,562,456,3.0,22.0,0,standard,1,0,0,1,1,3,1,billing,0,0,3,7,24837,0.89,good,1889.05,1936.42,14,43,1,0,20,1,37141.39,critical
C6439,postpaid,0,379.64,4539.76,1,0,11,81,12,11,1,0.08,0.0,0.7,late,25,20,1,cash,1,13,1,41,north,self_employed,low,individual,2,5.5,795,24,7.0,11.0,0,basic,6,1,0,0,1,2,0,billing,0,0,7,43,31101,0.16,fair,2849.83,1685.17,11,11,0,0,14,0,1278.44,critical
C4927,postpaid,0,733.59,8681.43,2,0,7,106,12,10,2,0.17,0.0,1.1,late,17,23,1,cash,1,5,1,33,metro,self_employed,lower_middle,individual,3,30.9,2132,510,14.0,15.0,1,premium,6,0,1,0,1,2,0,network,0,0,8,43,55216,0.63,fair,3152.19,1440.43,15,7,0,0,13,0,487.38,critical
C6332,postpaid,0,589.24,2325.13,1,1,62,4,4,2,1,0.25,0.25,17.2,on_time,0,37,1,UPI,0,8,0,74,north,unemployed,upper_middle,individual,0,28.5,2787,720,9.0,14.0,0,standard,1,1,0,1,3,0,0,billing,0,0,2,1,13794,0.32,poor,3832.96,1355.61,13,62,1,1,28,1,16907.74,occasional_defaulter
C5607,postpaid,1,1130.23,13584.81,1,0,4,55,12,11,1,0.08,0.0,1.4,late,29,59,1,cash,1,13,1,57,west,salaried,lower_middle,individual,5,52.8,848,831,9.0,1.0,1,basic,6,1,0,0,3,3,1,network,0,1,7,41,1939,0.46,poor,4174.62,1376.04,13,4,0,0,28,0,2250.63,occasional_defaulter
C5811,postpaid,0,457.77,5571.21,4,0,1,103,12,8,4,0.33,0.0,2.6,on_time,0,47,1,credit_card,0,26,0,26,rural,student,upper_middle,individual,0,3.6,884,615,35.0,44.0,0,basic,1,0,0,0,3,1,0,billing,0,0,7,8,16233,0.11,poor,1207.19,1376.55,14,1,0,0,10,0,3660.63,habitual_defaulter
C3641,postpaid,0,452.66,5393.86,4,1,32,42,12,7,4,0.33,0.08,9.3,on_time,0,32,1,cash,0,10,1,69,south,salaried,low,individual,1,21.4,1003,656,3.0,47.0,0,premium,3,0,0,0,3,2,0,network,0,0,5,23,14900,0.94,poor,3016.62,1535.82,18,32,4,0,14,1,8044.77,critical
C1837,postpaid,0,855.01,10318.01,0,1,114,66,12,11,0,0.0,0.08,3.1,late,16,15,1,bank_transfer,0,22,1,51,west,self_employed,upper_middle,individual,5,32.0,2446,167,4.0,28.0,0,basic,1,1,1,0,1,3,1,other,0,0,5,42,21850,0.85,fair,4996.79,1800.72,8,114,1,1,20,1,9298.33,occasional_defaulter
C8842,postpaid,1,496.35,6013.58,1,1,113,52,12,10,1,0.08,0.08,3.9,on_time,0,43,1,UPI,0,6,0,20,east,self_employed,lower_middle,individual,2,13.3,1157,259,29.0,16.0,0,basic,12,0,1,1,5,2,1,other,0,0,6,27,1056,0.77,good,2951.74,1721.6,6,113,2,2,30,1,9148.33,critical
C0662,postpaid,1,1018.17,12258.14,0,2,54,92,12,10,0,0.0,0.17,8.5,on_time,0,4,1,credit_card,0,12,2,56,north,salaried,lower_middle,corporate,0,43.8,1435,281,3.0,65.0,0,premium,24,0,0,0,3,1,0,billing,1,0,8,21,68064,0.14,poor,2545.63,1169.91,14,54,2,0,11,2,44621.19,critical
C3634,postpaid,0,259.23,3030.55,0,0,0,37,12,12,0,0.0,0.0,0.0,late,5,0,0,credit_card,0,24,0,71,metro,salaried,upper_middle,individual,0,6.2,2237,333,3.0,31.0,1,basic,24,1,0,1,1,4,0,other,0,0,6,47,30414,0.44,good,408.21,54.96,7,0,0,0,18,0,3818.28,occasional_defaulter
C4896,postpaid,0,674.98,8153.0,1,1,86,114,12,10,1,0.08,0.08,4.8,on_time,0,14,1,UPI,1,5,1,40,rural,salaried,lower_middle,individual,2,45.5,1831,280,27.0,4.0,0,premium,24,0,1,1,2,2,0,billing,1,0,8,11,23576,0.19,poor,2350.37,1800.34,24,86,2,2,1,1,22608.82,critical
C6918,postpaid,1,420.37,5054.58,2,0,16,81,12,10,2,0.17,0.0,2.2,on_time,0,48,1,UPI,0,7,0,40,south,salaried,lower_middle,SME,5,26.0,1030,882,2.0,20.0,0,basic,1,0,0,0,2,1,0,other,0,0,10,45,77470,0.9,good,3501.27,452.84,27,16,0,0,2,0,4240.65,critical
C3242,postpaid,0,1607.44,19299.76,0,0,0,56,12,12,0,0.0,0.0,0.0,on_time,0,0,0,UPI,1,25,0,54,west,student,lower_middle,individual,5,75.6,2915,371,46.0,38.0,1,premium,24,0,0,1,4,3,1,billing,0,0,10,10,14740,0.29,poor,755.81,234.23,14,0,0,0,28,0,3307.04,critical
C2748,postpaid,0,813.3,9745.31,2,1,86,56,12,9,2,0.17,0.08,7.7,late,29,4,1,UPI,0,11,1,75,west,salaried,upper_middle,corporate,5,45.4,929,195,12.0,26.0,0,standard,24,0,1,0,4,0,1,network,0,0,7,20,7154,0.54,fair,318.59,1534.91,27,86,3,1,15,1,33414.51,critical
C0583,postpaid,0,2095.64,25104.79,1,0,28,36,12,11,1,0.08,0.0,1.4,missed,73,45,1,credit_card,1,15,1,36,south,salaried,low,SME,2,106.4,1535,859,44.0,20.0,1,premium,3,1,0,1,2,2,0,billing,0,0,9,7,8946,0.61,fair,3049.47,1184.76,29,28,0,0,112,0,104.56,critical
C4802,postpaid,0,900.84,10848.91,1,1,70,38,12,10,1,0.08,0.08,4.5,on_time,0,10,1,credit_card,0,2,1,20,west,salaried,upper_middle,individual,2,62.4,1106,216,12.0,3.0,1,basic,3,0,0,0,2,1,1,network,0,0,5,8,13480,0.41,poor,2668.82,950.87,23,70,2,2,18,1,39861.93,critical
C3849,postpaid,0,796.22,9478.88,0,1,35,79,12,11,0,0.0,0.08,2.7,on_time,0,55,1,credit_card,1,7,2,25,south,salaried,lower_middle,individual,1,48.1,2084,436,1.0,12.0,0,basic,12,1,1,0,4,4,0,billing,0,1,9,39,7722,0.68,poor,2186.73,1030.84,15,35,1,0,20,1,36372.14,critical
C2451,postpaid,0,723.91,8684.31,0,0,0,52,12,12,0,0.0,0.0,0.0,missed,52,0,0,credit_card,1,8,0,49,south,salaried,high,individual,0,30.0,967,65,7.0,1.0,0,premium,24,0,0,0,1,3,1,network,0,0,8,26,73184,0.26,fair,3731.47,1962.21,21,0,0,0,99,0,742.11,occasional_defaulter
C7285,postpaid,0,561.88,6757.58,1,0,29,83,12,11,1,0.08,0.0,2.0,on_time,0,10,1,cash,1,15,0,40,rural,student,lower_middle,individual,3,34.4,731,421,20.0,36.0,1,standard,6,0,0,1,1,3,0,billing,0,0,7,9,19054,0.3,good,4170.35,259.32,26,29,0,0,3,0,2302.42,critical
C6462,postpaid,0,757.87,9109.93,2,0,22,84,12,10,2,0.17,0.0,3.7,on_time,0,7,1,UPI,1,10,2,19,north,salaried,low,individual,1,23.5,1310,239,7.0,7.0,0,premium,1,0,1,1,3,4,0,network,0,0,8,18,22240,0.4,good,2220.38,1520.73,10,22,0,0,17,0,4333.36,habitual_defaulter
C7470,postpaid,0,320.7,3964.76,1,1,69,26,12,10,1,0.08,0.08,4.8,on_time,0,43,1,UPI,0,6,0,56,south,unemployed,lower_middle,individual,0,4.2,1177,855,3.0,26.0,0,standard,1,0,0,1,1,0,2,network,0,0,6,49,42102,0.19,good,2523.31,1267.57,4,69,2,2,7,1,43678.68,occasional_defaulter
C7587,postpaid,0,263.28,3127.26,0,0,0,67,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,18,2,62,rural,salaried,lower_middle,individual,1,4.9,2360,974,8.0,5.0,0,basic,3,0,0,1,3,1,1,other,0,0,5,38,34730,0.27,good,1571.67,617.44,3,0,0,0,10,0,788.71,critical
C8954,postpaid,0,386.05,4543.47,1,0,19,102,12,11,1,0.08,0.0,0.6,on_time,0,26,1,bank_transfer,0,2,1,27,north,salaried,lower_middle,individual,4,23.0,1888,617,3.0,0.0,0,premium,3,0,0,1,1,1,2,billing,0,0,10,20,15030,0.84,good,3830.17,934.72,15,19,0,0,14,0,4158.61,occasional_defaulter
C9843,postpaid,0,377.6,4542.0,1,1,107,94,12,10,1,0.08,0.08,5.3,on_time,0,57,1,bank_transfer,1,19,0,28,south,unemployed,lower_middle,individual,0,15.0,1490,848,18.0,17.0,0,standard,1,0,2,0,1,0,1,billing,0,0,8,44,7112,0.39,good,896.92,458.92,23,107,2,1,22,1,22384.02,critical
C2752,postpaid,0,765.83,9196.53,3,0,6,18,12,9,3,0.25,0.0,4.2,late,26,29,1,credit_card,1,25,0,69,metro,retired,low,individual,2,31.7,2010,276,6.0,10.0,0,basic,1,0,0,1,4,1,0,network,0,0,1,23,5503,0.31,good,1086.75,1622.06,10,6,0,0,17,0,3987.15,habitual_defaulter
C3761,postpaid,0,391.86,4705.87,0,0,0,112,12,12,0,0.0,0.0,0.0,late,16,0,0,cash,1,28,0,31,metro,self_employed,upper_middle,individual,1,27.3,1829,406,5.0,38.0,1,basic,1,0,0,0,2,0,1,billing,0,0,10,52,51820,0.87,fair,0.61,684.46,23,0,0,0,19,0,870.3,occasional_defaulter
C6049,postpaid,1,3000.0,36011.43,2,2,58,106,12,8,2,0.17,0.17,8.0,on_time,0,29,1,UPI,1,8,0,67,east,salaried,low,individual,5,138.0,1892,645,7.0,2.0,0,premium,6,0,0,1,5,0,1,other,0,0,7,7,13937,0.62,fair,4086.83,1499.04,7,58,4,0,2,2,16347.44,occasional_defaulter
C0036,postpaid,1,1107.38,13268.17,0,0,0,114,12,12,0,0.0,0.0,0.0,on_time,0,0,0,UPI,1,17,1,32,east,salaried,upper_middle,individual,0,54.0,2137,930,18.0,7.0,1,premium,3,1,0,1,4,1,1,billing,0,0,7,57,6636,0.92,good,957.47,1482.32,25,0,0,0,23,0,2351.51,critical
C7243,postpaid,0,236.55,2876.72,2,0,28,54,12,10,2,0.17,0.0,1.5,late,2,24,1,UPI,1,28,0,50,west,self_employed,lower_middle,individual,2,27.7,2782,726,9.0,1.0,0,standard,1,0,0,0,1,1,0,billing,0,0,5,30,28885,0.58,good,2920.78,996.15,19,28,0,0,6,0,4208.52,habitual_defaulter
C4469,postpaid,1,1037.17,12398.63,1,0,10,99,12,11,1,0.08,0.0,1.8,late,19,32,1,credit_card,1,2,1,34,east,retired,low,individual,0,52.2,1472,841,72.0,35.0,0,basic,1,0,0,0,5,2,1,billing,1,0,5,12,7090,0.77,good,4644.96,1407.72,3,10,0,0,9,0,4706.05,occasional_defaulter
C1882,postpaid,1,1265.07,15210.75,1,2,100,84,12,9,1,0.08,0.17,8.4,missed,34,51,1,bank_transfer,0,21,1,49,west,retired,lower_middle,individual,5,55.4,2097,530,2.0,3.0,0,basic,24,0,0,0,2,1,0,billing,0,2,6,13,27570,0.73,fair,2310.54,247.35,7,100,3,3,43,2,10997.6,critical
C5759,postpaid,0,736.43,8867.62,0,1,74,22,12,11,0,0.0,0.08,3.1,on_time,0,56,1,UPI,0,3,1,39,south,salaried,low,individual,5,39.6,2223,724,4.0,40.0,1,standard,1,1,0,1,1,4,1,other,0,0,6,53,8868,0.39,fair,883.07,171.12,22,74,1,1,19,1,36471.56,occasional_defaulter
C1576,postpaid,0,677.88,8132.5,2,1,120,118,12,9,2,0.17,0.08,7.2,on_time,0,13,1,credit_card,1,30,1,61,metro,student,high,individual,0,54.1,573,166,9.0,15.0,0,standard,1,1,0,0,1,2,0,other,1,0,8,9,61600,0.82,good,2810.36,291.83,28,120,2,1,2,1,37586.5,occasional_defaulter
C1777,postpaid,0,359.31,4231.96,1,0,7,64,12,11,1,0.08,0.0,2.1,on_time,0,15,1,cash,1,23,1,50,rural,unemployed,high,individual,5,17.1,2660,102,20.0,4.0,0,standard,12,1,0,0,1,3,0,billing,0,0,5,27,39530,0.94,poor,280.73,1180.39,12,7,0,0,5,0,2274.68,occasional_defaulter
C1729,postpaid,1,396.27,4741.45,1,0,20,109,12,11,1,0.08,0.0,1.2,on_time,0,20,1,cash,1,9,1,53,west,self_employed,upper_middle,individual,2,10.5,2191,526,11.0,10.0,1,basic,12,0,0,0,4,3,0,other,0,0,5,8,21045,0.83,good,4494.95,975.08,17,20,0,0,8,0,2074.29,critical
C4163,postpaid,0,462.93,5602.7,1,0,26,65,12,11,1,0.08,0.0,1.0,on_time,0,58,1,bank_transfer,1,14,0,42,east,unemployed,upper_middle,individual,3,40.6,2588,862,10.0,9.0,0,standard,24,0,0,1,1,2,1,network,0,1,6,39,17346,0.84,good,2017.6,1670.27,15,26,0,0,11,0,948.17,habitual_defaulter
C0733,postpaid,0,1651.18,18158.17,4,0,27,11,11,7,4,0.36,0.0,2.3,missed,89,21,1,cash,1,18,2,29,west,salaried,lower_middle,SME,4,73.5,128,401,1.0,51.0,1,premium,6,0,0,1,1,2,1,other,0,0,10,28,47740,0.23,good,1795.31,989.3,16,27,0,0,112,0,2464.13,critical
C5619,postpaid,0,3000.0,36104.39,3,0,16,55,12,9,3,0.25,0.0,1.7,on_time,0,40,1,credit_card,0,17,1,52,south,self_employed,lower_middle,individual,4,160.0,2394,974,18.0,32.0,1,premium,24,1,0,1,3,2,2,billing,0,1,10,49,33810,0.54,poor,3057.79,1196.37,18,16,0,0,0,0,4258.09,critical
C2144,postpaid,0,716.68,8606.91,2,0,17,105,12,10,2,0.17,0.0,2.9,late,23,55,1,bank_transfer,1,12,3,37,rural,salaried,upper_middle,individual,2,36.1,2574,21,9.0,9.0,0,standard,1,0,0,1,1,2,0,network,1,0,9,27,16173,0.37,good,3995.93,1069.73,5,17,0,0,8,0,3945.91,habitual_defaulter
C3669,postpaid,0,936.29,11259.96,1,1,35,12,12,10,1,0.08,0.08,6.0,on_time,0,28,1,cash,0,15,0,45,east,salaried,low,individual,0,39.7,2469,335,9.0,17.0,0,standard,3,0,0,0,1,3,0,billing,0,0,2,53,6460,0.83,good,1823.97,1493.08,1,35,2,0,26,1,12208.42,occasional_defaulter
C6005,postpaid,0,272.5,3308.92,0,0,0,111,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,0,20,0,61,north,self_employed,upper_middle,individual,4,26.6,1118,108,4.0,26.0,1,standard,12,0,1,1,3,4,0,billing,0,0,5,51,35940,0.98,poor,2152.54,1373.72,22,0,0,0,24,0,880.33,occasional_defaulter
C9049,postpaid,1,477.75,5755.44,4,0,29,20,12,8,4,0.33,0.0,8.1,on_time,0,32,1,cash,0,20,0,50,metro,retired,low,SME,1,24.7,113,403,1.0,51.0,0,standard,1,0,0,0,3,1,2,network,0,0,1,27,5123,0.17,good,2495.8,1346.49,0,29,0,0,19,0,2286.47,occasional_defaulter
C7917,postpaid,0,2157.41,25895.35,2,0,17,30,12,10,2,0.17,0.0,0.9,on_time,0,1,1,cash,0,14,1,52,east,self_employed,high,SME,1,89.4,1856,380,4.0,58.0,0,premium,3,1,0,1,2,5,1,billing,0,0,9,27,28773,0.49,good,3703.19,1404.21,6,17,0,0,12,0,3736.18,critical
C3422,postpaid,0,1006.69,12149.42,0,2,116,86,12,10,0,0.0,0.17,9.1,late,3,41,1,bank_transfer,0,12,1,29,rural,self_employed,lower_middle,individual,3,39.4,2134,879,5.0,16.0,0,standard,3,1,0,1,1,2,1,other,0,0,7,25,15631,0.37,poor,2864.47,1300.14,22,116,1,1,13,1,49419.25,critical
C6900,postpaid,0,536.43,6441.86,5,0,21,111,12,7,5,0.42,0.0,4.5,on_time,0,13,1,credit_card,1,4,1,26,rural,salaried,upper_middle,individual,4,23.8,2069,911,1.0,4.0,0,basic,3,0,0,1,1,5,2,network,0,0,5,4,3395,0.52,good,334.35,1946.0,22,21,0,0,19,0,1430.45,critical
C6732,postpaid,0,325.37,3814.72,1,0,23,91,12,11,1,0.08,0.0,2.0,on_time,0,55,1,bank_transfer,1,28,0,69,east,salaried,upper_middle,individual,5,16.6,184,144,1.0,6.0,0,standard,12,0,0,1,5,2,0,other,0,0,6,17,34752,0.69,poor,4345.12,479.23,22,23,0,0,10,0,3587.27,occasional_defaulter
C6238,postpaid,0,395.76,4751.5,2,1,58,103,12,9,2,0.17,0.08,5.9,late,5,31,1,UPI,0,14,0,50,east,salaried,lower_middle,individual,3,18.0,145,988,5.0,45.0,0,standard,1,0,0,1,1,1,0,network,0,1,7,48,18802,0.88,fair,825.57,1240.15,28,58,3,0,29,1,12929.87,critical
C7750,postpaid,0,766.22,9140.28,2,0,9,48,12,10,2,0.17,0.0,1.9,missed,34,14,1,bank_transfer,1,19,1,51,south,self_employed,lower_middle,individual,3,33.9,2281,326,8.0,15.0,0,basic,3,0,0,0,1,0,0,network,0,0,9,41,37404,0.39,good,554.92,189.16,4,9,0,0,54,0,1197.78,occasional_defaulter
C3290,postpaid,0,236.1,714.48,0,1,33,3,3,2,0,0.0,0.33,13.0,on_time,0,16,1,cash,0,25,0,71,metro,retired,lower_middle,SME,4,16.5,2344,65,2.0,19.0,0,basic,12,1,1,1,1,0,1,other,0,1,6,4,40650,0.52,good,1450.08,321.96,14,33,1,0,24,1,19072.3,critical
C8218,postpaid,0,488.03,5837.41,0,0,0,55,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,20,0,35,north,salaried,lower_middle,individual,3,20.5,2826,126,7.0,18.0,0,standard,3,1,0,0,1,0,1,other,0,0,9,29,5985,0.44,good,755.54,1534.48,6,0,0,0,8,0,1030.47,critical
C4057,postpaid,1,1526.79,18325.68,1,0,18,95,12,11,1,0.08,0.0,1.6,on_time,0,14,1,cash,1,19,1,67,metro,retired,upper_middle,individual,1,89.5,2679,351,7.0,7.0,0,premium,3,0,0,0,3,1,1,billing,0,1,8,9,35872,0.89,poor,2856.59,848.22,6,18,0,0,22,0,1413.74,occasional_defaulter
C2477,postpaid,0,1183.66,14179.76,2,1,99,25,12,9,2,0.17,0.08,6.7,on_time,0,56,1,bank_transfer,0,25,0,22,north,salaried,lower_middle,individual,1,52.2,2957,812,4.0,9.0,1,premium,6,0,0,0,4,1,0,other,1,0,7,30,68768,0.99,good,2994.54,1543.92,12,99,1,1,12,1,16410.58,critical
C6270,postpaid,0,2325.66,27883.4,3,0,22,93,12,9,3,0.25,0.0,1.8,on_time,0,5,1,UPI,0,30,0,49,rural,self_employed,upper_middle,individual,1,115.9,365,21,2.0,36.0,0,premium,1,1,0,1,1,1,0,other,0,0,9,5,37233,0.51,fair,4891.71,853.37,21,22,0,0,29,0,3105.8,critical
C1501,postpaid,0,1021.62,12253.81,2,2,48,45,12,8,2,0.17,0.17,10.5,on_time,0,29,1,cash,0,16,0,37,south,salaried,lower_middle,individual,5,65.3,443,795,5.0,18.0,0,standard,6,0,0,0,1,3,1,billing,0,0,9,33,32823,0.34,good,2378.73,644.32,16,48,1,0,26,2,2332.42,occasional_defaulter
C1447,postpaid,0,811.2,9726.22,0,0,0,119,12,12,0,0.0,0.0,0.0,late,7,0,0,bank_transfer,0,9,0,21,metro,self_employed,upper_middle,individual,3,43.1,2318,21,2.0,12.0,0,basic,6,0,0,0,5,0,0,other,1,0,10,49,28150,0.42,poor,4334.65,1936.84,12,0,0,0,20,0,4945.71,occasional_defaulter
C5486,postpaid,1,751.82,2237.36,0,0,0,3,3,3,0,0.0,0.0,0.0,missed,76,0,0,credit_card,1,3,0,70,rural,salaried,upper_middle,individual,2,40.3,2086,76,7.0,12.0,1,basic,1,0,0,0,4,2,0,network,0,0,2,1,8736,0.15,fair,2283.33,196.39,8,0,0,0,106,0,437.4,occasional_defaulter
C8742,postpaid,0,809.25,9667.15,1,0,16,26,12,11,1,0.08,0.0,1.4,missed,60,52,1,bank_transfer,1,29,0,61,rural,self_employed,low,individual,3,36.1,2566,696,17.0,59.0,0,standard,6,1,0,1,1,2,0,billing,0,0,9,58,11331,0.58,good,4890.65,1973.24,13,16,0,0,57,0,3568.07,occasional_defaulter
C6842,postpaid,0,1415.53,17012.36,0,3,64,85,12,9,0,0.0,0.25,14.3,late,27,17,1,UPI,1,13,0,68,metro,unemployed,low,individual,4,63.6,1481,367,30.0,9.0,0,basic,24,0,0,1,1,4,0,billing,0,0,10,8,80370,0.4,good,2710.1,1377.83,29,64,3,1,26,3,13666.85,occasional_defaulter
C7531,postpaid,0,449.17,5322.51,1,0,24,86,12,11,1,0.08,0.0,2.0,on_time,0,59,1,bank_transfer,1,21,0,44,north,self_employed,high,individual,2,28.7,2027,782,5.0,6.0,0,premium,12,1,0,0,1,3,0,other,0,0,10,1,55400,0.48,good,494.48,1855.23,7,24,0,0,0,0,20.72,critical
C4646,postpaid,0,422.04,5104.57,4,0,3,82,12,8,4,0.33,0.0,3.8,late,8,51,1,credit_card,1,16,1,26,west,self_employed,high,SME,3,26.8,1185,418,17.0,10.0,0,premium,1,0,0,0,2,1,0,billing,0,0,7,27,22225,0.97,good,4907.55,1431.65,6,3,0,0,11,0,2976.04,occasional_defaulter
